IDStazione Regione Latitudine Longitudine TimeLead Osservazione
2_494900 veneto 45.244167 11.468889 2020091 48.800001000000016
2_494800 veneto 46.35545 11.869457 2020091 84.400001
2_494700 veneto 46.428672999999996 11.904788 2020091 97.80000000000001
2_490700 veneto 46.278046 12.033191 2020091 54.199999999999996
2_490800 veneto 46.499984999999995 11.876073 2020091 69.2
2_490900 veneto 45.883427000000005 11.511008 2020091 73.80000000000001
2_491000 veneto 45.517959999999995 10.76591 2020091 43.599999999999994
2_491100 veneto 46.16468 12.244708000000001 2020091 121.6
2_491200 veneto 45.619354 11.038592 2020091 106.400001
2_491300 veneto 46.346668 12.184566 2020091 85.8
2_491400 veneto 45.815517 11.30844 2020091 121.4
2_491500 veneto 45.69492 11.947783 2020091 106.400002
2_491600 veneto 45.031017 11.302531 2020091 23.400000000000002
2_491700 veneto 45.881325 12.282327 2020091 117.80000100000001
2_491800 veneto 46.53669 12.127397 2020091 69.4
2_491900 veneto 46.460949 12.410359 2020091 66.2
2_492000 veneto 46.016201 11.894625 2020091 100.4
2_492100 veneto 45.161503 12.087203 2020091 16.0
2_492200 veneto 45.460304 11.171561 2020091 45.8
2_492300 veneto 45.347347 11.952172000000001 2020091 14.2
2_492400 veneto 45.390457 11.379642 2020091 44.8
2_492500 veneto 46.527446999999995 12.175087 2020091 94.8
2_492600 veneto 46.119076 12.440156 2020091 212.800003
2_492700 veneto 45.669312 11.464392 2020091 101.99999900000002
2_493000 veneto 45.580742 12.307791 2020091 31.2
2_493100 veneto 45.717117 12.523935 2020091 99.0
2_493200 veneto 45.745487 12.761287 2020091 152.600001
2_493300 veneto 44.917339 12.369100999999999 2020091 129.2
2_493500 veneto 45.718891 11.181316 2020091 130.0
2_493600 veneto 45.265803999999996 11.251187 2020091 46.0
2_493700 veneto 46.557198 12.552545 2020091 86.4
2_493800 veneto 45.608543 11.18137 2020091 64.2
2_493900 veneto 45.033401 11.825969 2020091 38.39999999999999
2_494000 veneto 46.570679 12.708135 2020091 126.79999999999998
2_494100 veneto 45.217541 11.008301 2020091 77.40000100000002
2_494200 veneto 45.342728 11.677135 2020091 37.400001
2_494300 veneto 45.680935 12.221547 2020091 42.599999999999994
2_494400 veneto 45.458714 12.486261 2020091 80.0
2_494500 veneto 45.372421 10.832628 2020091 130.000001
2_494600 veneto 46.440437 11.990041999999999 2020091 55.199999999999996
2_492900 veneto 45.435963 12.117478 2020091 13.4
2_487700 friuli-venezia-giulia 46.538055 13.516945000000002 2020091 124.60157699999998
2_487600 friuli-venezia-giulia 46.352222 12.677778 2020091 156.19923
2_487500 friuli-venezia-giulia 46.354168 13.193610999999999 2020091 187.199227
2_207800 valle-aosta 45.742428000000004 7.617857000000001 2020091 9.200194
2_487400 friuli-venezia-giulia 46.594165999999994 12.899722 2020091 173.599622
2_487300 friuli-venezia-giulia 46.374443 13.470278 2020091 329.398453
2_479700 lazio 41.948890999999996 12.440555999999999 2020091 119.400004
2_480600 lazio 42.101665000000004 12.508333 2020091 94.40000399999998
2_480200 lazio 42.06778 12.898056 2020091 171.600007
2_479600 lazio 41.4575 12.626945 2020091 151.80000099999998
2_478100 lazio 41.898056 12.355833 2020091 123.200007
2_479400 lazio 42.135555 13.033889 2020091 165.99999800000003
2_490500 sardegna 39.513889 9.423055999999999 2020091 56.600095
2_479200 lazio 42.18639 13.220278 2020091 118.000006
2_478600 lazio 41.931946 12.474444 2020091 142.800002
2_480100 lazio 42.0 12.728611 2020091 115.800003
2_480400 lazio 42.135555 12.508333 2020091 74.80000100000001
2_477700 lazio 42.11861 12.372778 2020091 100.000004
2_478000 lazio 42.06778 12.406667 2020091 107.80000100000001
2_479900 lazio 42.626945 12.101666 2020091 78.400002
2_480800 lazio 42.423611 12.237223 2020091 89.200003
2_478500 lazio 41.830276 12.491389 2020091 79.600001
2_478400 lazio 42.06778 12.7625 2020091 131.600004
2_478800 lazio 41.915001000000004 12.626945 2020091 111.60000500000002
2_480900 lazio 41.864166 13.237223 2020091 154.200006
2_477900 lazio 42.11861 12.61 2020091 81.99999799999998
2_478300 lazio 42.11861 12.779444999999999 2020091 82.600004
2_478200 lazio 42.135555 12.745556 2020091 72.999999
2_480000 lazio 42.389721 12.965834 2020091 99.79999999999998
2_480500 lazio 41.847221000000005 12.881111 2020091 137.4
2_480300 lazio 42.050835 12.626945 2020091 135.800003
2_479300 lazio 42.593056 13.1525 2020091 110.39999900000001
2_479500 lazio 42.4575 13.050834 2020091 143.40000599999996
2_480700 lazio 42.355835 13.0 2020091 117.599999
2_481000 lazio 42.4575 12.999722 2020091 137.600002
2_488700 friuli-venezia-giulia 45.914444 13.161944 2020091 146.798838
2_488800 friuli-venezia-giulia 46.014168 13.039166 2020091 118.000006
2_489000 friuli-venezia-giulia 46.146946 13.026389 2020091 166.201175
2_489200 friuli-venezia-giulia 45.833057000000004 13.113334 2020091 113.59960400000001
2_489300 friuli-venezia-giulia 46.061668 13.358054999999998 2020091 138.398439
2_495300 umbria 43.18 12.338333 2020091 202.799804
2_495500 umbria 42.788055 12.594444000000001 2020091 102.999995
2_495900 umbria 42.875557 12.200556 2020091 108.59960999999998
2_495200 umbria 43.426945 12.361667 2020091 121.99999700000001
2_496300 umbria 43.188057 12.596111 2020091 130.800045
2_45700 umbria 43.125557 12.040277 2020091 146.39990100000003
2_495700 umbria 42.677502000000004 12.436944 2020091 60.799802
2_479000 lazio 42.525276 13.101666 2020091 150.00000399999993
2_496000 umbria 43.260277 12.680833 2020091 223.800776
2_495400 umbria 43.318611 12.695 2020091 170.59960799999996
2_495800 umbria 42.938889 12.0275 2020091 91.200195
2_497300 umbria 42.716389 13.031111 2020091 110.39941
2_381400 trentino-alto-adige 46.564445 11.906111 2020091 55.599999999999994
2_512100 trentino-alto-adige 46.883888 11.438334 2020091 103.6
2_510100 trentino-alto-adige 46.803333 11.931111 2020091 113.09999799999999
2_510000 trentino-alto-adige 46.405556 11.310833 2020091 75.60000000000001
2_511500 trentino-alto-adige 46.662498 12.37 2020091 72.10000000000001
2_496800 abruzzo 42.155083000000005 13.512922 2020091 86.400383
2_497000 abruzzo 42.133635999999996 13.131331 2020091 155.999991
2_496900 abruzzo 42.05883 13.108554999999999 2020091 95.999999
2_496700 abruzzo 41.819278999999995 13.531195 2020091 179.60058
2_499700 friuli-venezia-giulia 46.483891 12.722777 2020091 132.40040099999996
2_514400 abruzzo 42.443832 13.557804999999998 2020091 52.200192
2_487800 friuli-venezia-giulia 46.466389 13.661944 2020091 228.19922800000003
2_487900 friuli-venezia-giulia 46.290001000000004 13.350832999999998 2020091 275.60158099999995
2_497200 emilia-romagna 44.636390999999996 10.805278 2020091 119.400387
2_500900 friuli-venezia-giulia 45.991943 13.296110999999998 2020091 126.20118
2_488100 friuli-venezia-giulia 46.451946 12.626667 2020091 130.79979600000001
2_495600 umbria 42.670277 12.654166 2020091 119.7998
2_512200 umbria 42.681389 12.347777 2020091 58.399412000000005
2_502700 friuli-venezia-giulia 46.171665000000004 12.656944000000001 2020091 171.60156999999998
2_487100 friuli-venezia-giulia 46.56778 13.168612 2020091 237.60157800000005
2_499600 friuli-venezia-giulia 46.587223 13.029444999999999 2020091 176.59961700000002
2_139000 friuli-venezia-giulia 46.209721 13.227763000000001 2020091 142.399994
2_523700 puglia 41.236832 16.491501 2020091 30.400000000000002
2_523900 puglia 39.976166 18.268667 2020091 28.000000999999997
2_524000 puglia 41.309834 15.191 2020091 61.20000000000001
2_524200 puglia 41.838333 15.594334 2020091 31.600000999999995
2_524300 puglia 40.628665999999996 17.926666 2020091 65.80000100000001
2_524400 puglia 41.820999 15.359167000000001 2020091 25.0
2_524500 puglia 40.111 18.289 2020091 16.8
2_524600 puglia 40.119834999999995 18.476166 2020091 58.600003
2_524700 puglia 41.092999 16.488667 2020091 24.2
2_524800 puglia 41.221169 16.105832999999997 2020091 36.0
2_524900 puglia 40.998001 16.731167000000003 2020091 30.400000000000002
2_525000 basilicata 40.936001 15.5505 2020091 60.400000000000006
2_525100 puglia 39.960667 18.101999 2020091 11.8
2_525200 puglia 41.7925 15.465167000000001 2020091 25.6
2_525300 puglia 41.146167999999996 16.406834 2020091 23.200000000000003
2_525500 puglia 40.486832 17.9935 2020091 59.000002
2_525600 puglia 40.181835 18.023001 2020091 12.800000000000002
2_525800 campania 41.236832 15.904166 2020091 30.599999999999998
2_525900 puglia 41.539833 15.141334 2020091 57.400000000000006
2_526000 puglia 40.714832 17.584667 2020091 45.800000999999995
2_526100 puglia 40.8255 17.365499 2020091 93.000002
2_526200 puglia 40.754665 17.336166 2020091 44.59999900000001
2_526300 puglia 41.435833 15.565 2020091 25.400000000000002
2_526400 puglia 40.796665000000004 16.918332999999997 2020091 36.599999999999994
2_526600 puglia 41.334167 16.208 2020091 48.800002000000006
2_526700 puglia 41.157166 15.275666000000001 2020091 96.600002
2_526800 puglia 41.072334000000005 16.084167 2020091 30.6
2_526900 puglia 41.232334 16.193501 2020091 33.199999999999996
2_527000 puglia 40.982498 17.225166 2020091 35.8
2_527100 puglia 40.528999 17.710333 2020091 56.599999000000004
2_527300 puglia 40.520168 17.453167 2020091 34.6
2_527400 puglia 41.349667 15.305 2020091 25.599999999999998
2_527500 puglia 40.900665000000004 17.052668 2020091 45.60000000000001
2_527600 puglia 41.309834 15.6995 2020091 33.2
2_527700 puglia 40.5755 17.108334 2020091 29.799999
2_527800 puglia 40.953499 16.9175 2020091 37.800000000000004
2_528200 campania 40.929333 15.3195 2020091 56.800000000000004
2_528400 puglia 41.710167 15.953834 2020091 30.399999999999995
2_528500 puglia 41.502167 15.331166 2020091 41.8
2_528600 basilicata 41.017834 15.766666 2020091 27.4
2_528700 puglia 40.666168 16.713667 2020091 21.8
2_528800 puglia 40.376499 17.435667000000002 2020091 43.800001
2_528900 puglia 40.880665 16.792667 2020091 72.4
2_529000 puglia 40.438332 16.865667000000002 2020091 14.999999999999998
2_529100 puglia 41.210335 15.524167000000002 2020091 37.199999
2_529200 puglia 40.321166999999996 17.722 2020091 46.2
2_529300 puglia 40.442833 17.263166000000002 2020091 14.0
2_529400 basilicata 40.956001 15.798832999999998 2020091 40.2
2_529500 puglia 40.405167 17.841832999999998 2020091 54.39999900000001
2_529600 puglia 40.537834000000004 17.8155 2020091 60.799998
2_535500 puglia 41.0975 16.617167000000002 2020091 25.400000000000002
2_535600 puglia 41.128502000000005 15.953834 2020091 29.2
2_536100 puglia 41.148334999999996 15.521167000000002 2020091 20.400000000000002
2_536400 puglia 41.358501000000004 15.1705 2020091 64.400001
2_536500 basilicata 41.066502 15.532832999999998 2020091 11.4
2_536800 puglia 41.433498 15.204 2020091 49.6
2_537300 puglia 40.268333 18.051332000000002 2020091 19.599999999999998
2_529700 puglia 40.7635 16.599667 2020091 111.000005
2_529800 puglia 41.144001 16.8335 2020091 36.4
2_529900 puglia 41.405998 15.1905 2020091 0.1
2_530000 puglia 41.186501 15.758 2020091 8.0
2_530100 puglia 41.816666 16.039667 2020091 38.000001000000005
2_530200 puglia 41.110668 15.331166 2020091 45.20000000000001
2_530300 puglia 41.838333 15.804667000000002 2020091 42.00000000000001
2_530400 campania 40.892834 15.419666000000001 2020091 49.0
2_530600 puglia 41.073334 16.3195 2020091 32.400001
2_530700 puglia 40.875832 17.208 2020091 78.599999
2_530800 puglia 41.304001 15.518332999999998 2020091 18.799999999999997
2_530900 puglia 40.157501 18.303667 2020091 20.4
2_531000 puglia 41.409332 15.4365 2020091 49.20000300000001
2_531100 campania 41.057666999999995 15.375 2020091 54.60000000000001
2_531200 puglia 41.106334999999994 16.140832999999997 2020091 33.0
2_531400 puglia 41.469002 15.483167000000002 2020091 77.800002
2_531600 puglia 40.069 17.976334 2020091 4.2
2_531700 puglia 40.544498 16.862667000000002 2020091 25.400000000000002
2_531800 basilicata 40.839169 15.643666 2020091 88.000002
2_531900 puglia 40.354332 18.177999 2020091 17.400000000000002
2_532000 puglia 41.871497999999995 15.328332999999999 2020091 0.0
2_532100 puglia 41.575165000000005 15.872832999999998 2020091 67.4
2_532200 puglia 40.692165 17.388834 2020091 66.00000100000001
2_532300 puglia 40.351665000000004 17.886333 2020091 36.400002
2_532400 puglia 41.356167 16.062 2020091 25.799999999999997
2_532500 basilicata 40.990833 15.620667000000001 2020091 29.4
2_532600 puglia 40.860832 16.634832 2020091 86.2
2_532700 basilicata 40.944 15.614667 2020091 1.4
2_532800 basilicata 41.021999 16.007832999999998 2020091 26.8
2_532900 puglia 40.725834000000006 16.903667000000002 2020091 34.400000999999996
2_533000 campania 40.884665999999996 15.085834 2020091 136.800002
2_533200 puglia 39.889832 18.315332 2020091 87.60000300000002
2_533300 basilicata 40.913166 15.713834 2020091 38.8
2_533500 puglia 40.453835 17.423 2020091 6.6
2_533600 puglia 41.798668 15.655666 2020091 48.800000000000004
2_533700 puglia 41.685833 15.392667000000001 2020091 23.999999999999996
2_533800 puglia 40.653831 17.751832999999998 2020091 36.800001
2_533900 puglia 39.807999 18.3475 2020091 9.2
2_534000 campania 40.917667 15.175 2020091 88.2
2_534100 campania 41.221169 15.2255 2020091 60.39999999999999
2_534200 puglia 40.957001 16.140499 2020091 27.799999999999997
2_534300 puglia 40.406502 17.319166 2020091 6.6
2_534400 campania 40.847 15.243332999999998 2020091 184.000001
2_534900 campania 41.008835 15.361834 2020091 48.00000000000001
2_535000 puglia 41.000832 16.867167000000002 2020091 137.8
2_535100 puglia 41.095333000000004 16.8715 2020091 39.400000000000006
2_535200 puglia 41.115165999999995 16.877333 2020091 40.600001000000006
2_535300 puglia 41.092999 16.705 2020091 21.599999999999998
2_535400 puglia 40.920502 17.125834 2020091 24.400001
2_535700 puglia 40.791168 17.117666 2020091 33.400001
2_535800 puglia 40.789165000000004 16.757 2020091 41.8
2_535900 puglia 40.615334000000004 17.520334 2020091 47.600001
2_536000 puglia 41.425835 15.121166 2020091 87.800001
2_536200 puglia 41.422668 15.778334 2020091 20.6
2_536300 puglia 41.263332 15.299167 2020091 55.2
2_536600 puglia 41.712334000000006 15.755 2020091 31.0
2_536700 puglia 41.144001 15.392667000000001 2020091 35.2
2_536900 puglia 41.6875 15.289 2020091 29.0
2_537000 puglia 41.827332 15.9245 2020091 17.2
2_537100 puglia 41.453499 15.106167000000001 2020091 72.79999900000001
2_537200 puglia 40.069 18.177999 2020091 24.800000000000004
2_537400 puglia 40.141998 18.177999 2020091 26.200001
2_537500 puglia 40.272498999999996 18.2745 2020091 10.8
2_537600 puglia 40.088665 18.418833 2020091 63.20000100000001
2_537700 puglia 40.372002 18.058167 2020091 55.199999
2_537800 puglia 40.007168 18.400167 2020091 136.8
2_538000 basilicata 40.829665999999996 15.380667 2020091 146.00000300000002
2_538100 basilicata 40.8055 15.527 2020091 155.20000199999998
2_538200 puglia 40.595333000000004 17.248501 2020091 57.200001
2_538300 puglia 40.383167 17.646 2020091 40.00000000000001
2_538400 puglia 40.630833 17.041 2020091 50.400001
2_538600 puglia 41.209499 15.275 2020091 60.800000999999995
2_538700 puglia 41.120834 15.275332999999998 2020091 104.60000199999999
2_538900 puglia 41.219666 15.386833 2020091 32.800001
2_539000 puglia 40.959 16.572166 2020091 51.800001
2_538500 puglia 40.555332 17.790667000000003 2020091 38.199999999999996
2_502900 friuli-venezia-giulia 46.108334 12.8825 2020091 123.19922299999999
2_503600 friuli-venezia-giulia 46.009167 12.700277 2020091 169.800788
2_504300 friuli-venezia-giulia 46.277778999999995 12.370556 2020091 133.60156899999998
2_503000 friuli-venezia-giulia 46.088055 12.790556 2020091 142.000007
2_559300 veneto 45.144657 12.275792 2020091 36.199999999999996
2_559400 veneto 45.449577000000005 11.661985000000001 2020091 42.599999999999994
2_559500 veneto 45.841702000000005 11.840664 2020091 151.79999999999998
2_559600 veneto 45.892174 12.493487 2020091 104.80000000000001
2_559700 veneto 45.495514 11.913363 2020091 24.400000000000006
2_559900 veneto 45.603165000000004 12.707061999999999 2020091 63.199999999999996
2_560000 veneto 45.54789 10.923326 2020091 100.4
2_560100 veneto 45.957035 12.117078999999999 2020091 180.800002
2_560200 veneto 45.716583 11.776257000000001 2020091 100.19999999999999
2_560300 veneto 45.641373 13.077468 2020091 142.40000100000003
2_560400 veneto 45.785022999999995 12.113048 2020091 86.000002
2_502800 friuli-venezia-giulia 46.064445 12.603056 2020091 221.400399
2_500800 friuli-venezia-giulia 45.772221 12.996944000000001 2020091 93.40038999999999
2_500400 friuli-venezia-giulia 46.056946 13.139444000000001 2020091 125.400394
2_501200 friuli-venezia-giulia 46.122776 13.308888 2020091 141.199228
2_501000 friuli-venezia-giulia 45.796391 13.511389000000001 2020091 197.60057899999998
2_501300 friuli-venezia-giulia 45.831944 13.403889000000001 2020091 179.799802
2_484000 emilia-romagna 44.478889 11.298611 2020091 66.999998
2_487000 friuli-venezia-giulia 46.559723 13.275278 2020091 196.19923
2_487200 friuli-venezia-giulia 46.468887 13.573889000000001 2020091 246.80079200000003
2_488000 friuli-venezia-giulia 46.557499 12.983334 2020091 172.59961800000002
2_501500 friuli-venezia-giulia 46.570278 12.746388 2020091 116.59961699999998
2_499300 friuli-venezia-giulia 46.454445 12.559444000000001 2020091 132.20019100000002
2_504200 friuli-venezia-giulia 46.256111 12.563889 2020091 140.00001
2_562400 veneto 46.443275 12.206261 2020091 81.400001
2_562500 veneto 45.70401 11.1848 2020091 131.60000100000002
2_562600 veneto 46.437176 12.242643 2020091 79.0
2_500300 friuli-venezia-giulia 46.119167 13.585 2020091 197.59961600000003
2_505000 friuli-venezia-giulia 46.118057 12.505834 2020091 0.0
2_504900 friuli-venezia-giulia 46.115276 12.491667 2020091 206.599606
2_503100 friuli-venezia-giulia 46.259167 12.831111 2020091 214.798832
2_503900 friuli-venezia-giulia 46.2425 12.572778 2020091 136.40038800000002
2_504100 friuli-venezia-giulia 46.297222 12.601666 2020091 141.999993
2_504700 friuli-venezia-giulia 46.320557 12.393611 2020091 145.40040199999999
2_102600 friuli-venezia-giulia 45.843884 12.617666999999999 2020091 76.79980499999999
2_504400 friuli-venezia-giulia 46.348057 12.798333 2020091 212.20118199999996
2_504500 friuli-venezia-giulia 46.235832 12.675834 2020091 214.800792
2_504000 friuli-venezia-giulia 46.349167 12.485833 2020091 144.80078999999998
2_504600 friuli-venezia-giulia 46.378887 12.489166 2020091 162.20117900000002
2_501100 friuli-venezia-giulia 46.266945 13.329445000000002 2020091 218.59961800000002
2_569200 puglia 41.584 14.957167000000002 2020091 46.8
2_569300 puglia 41.552166 14.979332999999999 2020091 45.800001
2_569600 puglia 40.557835 17.0205 2020091 25.8
2_569100 puglia 41.731834 15.346 2020091 29.2
2_569400 puglia 41.486668 15.0565 2020091 60.00000000000001
2_569500 puglia 40.975834000000006 16.415501000000003 2020091 32.8
2_569000 puglia 40.153 18.072834 2020091 15.4
2_561900 molise 41.474724 14.540277 2020091 126.599607
2_500500 friuli-venezia-giulia 45.843056 13.547222 2020091 210.200192
2_500700 friuli-venezia-giulia 46.047501000000004 12.981667 2020091 61.800003
2_503400 friuli-venezia-giulia 46.263611 12.500556 2020091 103.199224
2_500600 friuli-venezia-giulia 45.766388 13.404445 2020091 149.80077900000003
2_503300 friuli-venezia-giulia 45.922222 12.613889 2020091 85.799803
2_614400 emilia-romagna 44.688057 12.211389 2020091 41.999995999999996
2_504800 friuli-venezia-giulia 46.345276 12.590555 2020091 104.40040199999999
2_499200 friuli-venezia-giulia 46.456112 13.248610999999999 2020091 211.599613
2_502400 friuli-venezia-giulia 46.258334999999995 12.700556 2020091 175.80077899999998
2_502500 friuli-venezia-giulia 46.291942999999996 12.716111 2020091 0.0
2_502600 friuli-venezia-giulia 46.240555 12.750278 2020091 192.400383
2_499500 friuli-venezia-giulia 46.063889 12.443055000000001 2020091 80.19929499999999
2_382100 trentino-alto-adige 46.49361 10.614166 2020091 78.2
2_215000 emilia-romagna 44.633133 11.457189 2020091 19.799804
2_264700 molise 41.483891 14.982778 2020091 69.99998500000001
2_615900 piemonte 44.644721999999994 8.791389 2020091 21.200195
2_503500 friuli-venezia-giulia 46.19611 12.659166 2020091 229.800789
2_627600 calabria 38.708332 16.191944 2020091 47.399414
2_627500 calabria 38.974445 16.540277 2020091 41.200191000000004
2_627400 calabria 38.952221 16.582777 2020091 30.600583000000004
2_551100 lazio 42.406665999999994 11.626945 2020091 93.99999800000002
2_574900 lazio 42.288055 12.203333 2020091 47.799800999999995
2_503200 friuli-venezia-giulia 46.246387 12.471389 2020091 122.400398
2_630900 calabria 38.430832 15.907222 2020091 69.399413
2_630800 calabria 38.408333 16.077499 2020091 56.599605000000004
2_496100 umbria 42.82 12.688334 2020091 96.200189
2_574600 lazio 42.4575 11.745556 2020091 57.999995
2_631300 veneto 45.186690999999996 11.8488 2020091 27.6
2_517200 emilia-romagna 44.056389 12.545555 2020091 92.200194
2_574300 lazio 42.288055 12.423611 2020091 53.20019
2_572000 lazio 41.610001000000004 13.406667 2020091 155.59960500000003
2_572200 lazio 41.796391 13.050834 2020091 97.40039200000001
2_571700 lazio 41.610001000000004 13.559167 2020091 122.700195
2_572600 lazio 41.49139 13.915 2020091 97.60058099999999
2_571900 lazio 41.677776 13.864166 2020091 118.29979899999998
2_571100 lazio 41.779446 13.406667 2020091 129.20019200000002
2_571200 lazio 41.694721 13.1525 2020091 95.40038499999999
2_572300 lazio 41.271111 13.796389000000001 2020091 123.79979999999999
2_570800 lazio 41.610001000000004 13.948889000000001 2020091 151.400396
2_571400 lazio 41.389721 13.660832999999998 2020091 139.700192
2_573500 lazio 41.508334999999995 13.406667 2020091 99.799803
2_618200 lombardia 45.246944 8.700556 2020091 43.399899
2_624000 lombardia 45.171944 9.488889 2020091 40.799805000000006
2_573400 lazio 42.372776 12.694722 2020091 92.10058400000001
2_574800 lazio 42.762501 11.864166 2020091 103.90038999999999
2_574200 lazio 42.203334999999996 12.474444 2020091 74.499997
2_571600 lazio 42.135555 12.118611 2020091 153.49999499999998
2_572400 lazio 42.203334999999996 12.016945 2020091 75.49999599999998
2_623600 lombardia 46.247501 10.319167 2020091 89.99999700000001
2_631400 calabria 39.381668 17.058889 2020091 55.799804
2_572900 lazio 41.660831 12.508333 2020091 107.89989800000001
2_572800 lazio 41.559166 12.643888 2020091 116.2998
2_572700 lazio 41.881111 12.982778 2020091 126.89941400000001
2_572500 lazio 41.813332 13.237223 2020091 86.799802
2_573100 lazio 41.64389 13.305 2020091 144.70019000000002
2_573800 lazio 41.271111 13.525278 2020091 148.799803
2_574700 lazio 41.711665999999994 12.660833 2020091 94.29980399999998
2_570700 lazio 41.711665999999994 13.254167 2020091 91.59960500000001
2_571000 lazio 41.576111 13.321944 2020091 163.29979899999998
2_571500 lazio 41.305 13.728610999999999 2020091 136.499998
2_572100 lazio 42.372776 11.559167 2020091 111.399896
2_620500 lombardia 45.320834999999995 9.2675 2020091 37.999995000000006
2_573300 lazio 41.64389 12.660833 2020091 98.200193
2_573600 lazio 41.508334999999995 12.779444999999999 2020091 114.999998
2_570900 lazio 41.677776 13.406667 2020091 111.799802
2_573200 lazio 41.220276 13.559167 2020091 131.799803
2_576600 lazio 42.0 11.982778 2020091 89.400003
2_577400 lazio 42.050835 12.033889 2020091 177.800001
2_576700 lazio 41.965832 12.067778 2020091 86.20000399999999
2_576800 lazio 42.1525 12.237223 2020091 99.600001
2_636900 emilia-romagna 44.214169 11.505555000000001 2020091 58.799803000000004
2_615200 lazio 40.931946 12.982778 2020091 68.499998
2_638800 campania 40.641388 14.603889 2020091 149.20001
2_499100 friuli-venezia-giulia 46.481388 13.141110999999999 2020091 275.599619
2_499400 friuli-venezia-giulia 46.212502 13.524445000000002 2020091 166.80078799999998
2_499000 friuli-venezia-giulia 46.501389 12.931666 2020091 163.400405
2_575100 lazio 41.593056 12.643888 2020091 116.00000299999999
2_576200 lazio 41.64389 12.915 2020091 69.59999900000001
2_576100 lazio 41.593056 12.830277 2020091 101.400003
2_575700 lazio 41.593056 12.982778 2020091 115.20000099999999
2_576300 lazio 41.542221000000005 13.271111 2020091 104.60000400000001
2_575600 lazio 41.474445 13.186389000000002 2020091 105.600003
2_575800 lazio 41.440556 13.406667 2020091 2085.8000850000008
2_578100 lazio 41.745556 12.660833 2020091 117.400001
2_573900 lazio 42.559166 11.7625 2020091 61.900387
2_574100 lazio 42.372776 11.796389 2020091 104.999997
2_578600 lazio 42.237221000000005 12.338889 2020091 72.600002
2_578500 lazio 42.237221000000005 12.220278 2020091 66.600004
2_577500 lazio 42.660831 11.982778 2020091 80.80000199999999
2_577300 lazio 42.542221000000005 11.931944999999999 2020091 83.60000199999999
2_576900 lazio 42.559166 11.847222 2020091 72.599999
2_574400 lazio 42.1525 12.0 2020091 115.49999600000001
2_575000 lazio 41.728611 12.355833 2020091 142.5
2_576000 lazio 41.372776 13.016945 2020091 99.00000399999999
2_577100 lazio 42.271111 11.915 2020091 123.60000000000001
2_577600 lazio 42.254166 12.7625 2020091 93.80000100000001
2_577700 lazio 42.237221000000005 12.813334 2020091 138.400005
2_577800 lazio 42.169445 12.660833 2020091 9.4
2_575300 lazio 41.728611 12.694722 2020091 950.0000159999997
2_577200 lazio 41.830276 12.220278 2020091 62.79999999999999
2_641300 veneto 45.801323 11.343307000000001 2020091 112.0
2_641400 veneto 45.658829 11.547732 2020091 124.200001
2_641500 veneto 45.757771000000005 11.214711 2020091 69.8
2_639200 abruzzo 42.286659 14.475 2020091 35.799805
2_573000 lazio 42.355835 12.338889 2020091 66.299801
2_574500 lazio 42.016945 12.186389 2020091 142.800289
2_621800 lombardia 45.773056 8.972777 2020091 88.79980299999998
2_620600 lombardia 45.971668 8.850278 2020091 150.999997
2_500200 friuli-venezia-giulia 45.855 12.7575 2020091 87.199221
2_574000 lazio 42.016945 12.288055 2020091 152.89990100000003
2_647700 friuli-venezia-giulia 46.24139 12.993055 2020091 169.000005
2_143600 friuli-venezia-giulia 46.458332 13.452778 2020091 190.000001
2_650300 abruzzo 42.039234 14.487964999999999 2020091 24.600098
2_650400 abruzzo 42.556412 13.632026999999999 2020091 53.999997
2_650800 abruzzo 42.131081 14.414785 2020091 41.39990199999999
2_650500 abruzzo 42.42865 13.317404000000002 2020091 0.0
2_650200 abruzzo 41.957214 13.648631 2020091 63.39989899999999
2_650600 abruzzo 42.059978 13.625810999999999 2020091 53.400386000000005
2_650700 abruzzo 41.94165 13.412865 2020091 133.800781
2_650100 abruzzo 42.073799 13.536885 2020091 48.399994
2_650900 abruzzo 41.996815000000005 14.483144 2020091 30.400391999999997
2_653100 basilicata 40.500557 15.761110999999998 2020091 158.300293
2_683400 lazio 41.982777 13.101666 2020091 149.99999899999997
2_573700 lazio 42.321945 11.643888 2020091 113.60009600000001
2_656200 lazio 42.542221000000005 11.643888 2020091 60.40002199999999
2_656700 lazio 41.999722 12.948889 2020091 99.999998
2_661500 lazio 42.576111 13.016945 2020091 115.900388
2_299700 emilia-romagna 44.782222999999995 11.370833 2020091 29.799803000000004
2_654300 lazio 41.4575 13.084723 2020091 94.399902
2_393200 piemonte 44.302502000000004 7.114722 2020091 16.999999000000003
2_655700 lazio 41.779446 13.338889000000002 2020091 106.10058500000001
2_656000 lazio 41.49139 13.7625 2020091 84.399895
2_653000 basilicata 40.172779 16.438612 2020091 25.899898999999998
2_656400 lazio 41.559166 13.677778 2020091 83.999995
2_652800 campania 40.902778999999995 15.503612 2020091 62.29980100000001
2_652600 basilicata 40.738888 16.1625 2020091 34.600094999999996
2_660900 lazio 41.931946 13.237223 2020091 169.40038800000002
2_656900 lazio 42.372776 12.559167 2020091 104.900386
2_656800 lazio 42.203334999999996 12.898056 2020091 115.499997
2_686300 emilia-romagna 44.148334999999996 11.691389 2020091 57.400386999999995
2_656500 lazio 41.677776 13.084723 2020091 122.89989700000001
